category,text
1,현아가 저러면 욕 엄청할것들이 화사가하니 멋있다하지 화사도보면 스스로 성상품화하네나혼자산다에서 운동회때 바지계속추켜 올려 중요부분 티나게 할때 부터알아봄
1,예인이 악플을 '보고' 욕한 것이 맞나? 당시 상황은 멤버가 편의점 갔다가 브이앱 도중 조용해진 방에 들어오며 욕을한 것이라 매니저 혹은 일상의 다른 사람에게 한 것일 수 있다. 팩트는 욕한 걸그룹일 뿐.
0,저새끼 정권바뀌면 반드시 색출해서 사형시켜야함. 아주 유명한 빨갱이 새끼임 ㅋ
0,철수가 드디어 대가리 철판 깔았네^^
0,줌마시대 노래도 망했는데 얘 노랠 누가들어
1,양세형은 아니다 승기아니면 성재지 세형은 까불까불하는거 그거하나다 노래는 진짜아니다 승기노래 듣을수있어서 너무좋았음
1,다둥이 뜻을 모르는것 같습니다..기자님...무튼 축하해요.
1,적당히들좀 해라 잘못은 했지만 이건 아니지안어
0,꼭 찐따같은것들이 저 ㅈㄹ이지
0,여자 비율이 높으면 악플이 많다
1,나 현빈 닮았는데ㅋ
1,좀 더 유리한 조건에 계약 맺고 싶나 보지
0,아오 저런 개 ... ㅡㅡ 디질려면 혼자디지래고 시양
0,존나 미친새끼가 맞는거 같은데ㅋㅋ
1,전형적인 한국남자
0,우리나라 여자들 댓글로 지들끼리 싸우는것봐라 드라마가 현실이다 이래서 난 일본여자랑 결혼한다
0,이 모든게 빨갱이 대구폭동에 여순사건 주모자 남로당 군내 조직챗 박정희와 김정은 애비 김정일에게 충성편지쓰고 북풍청탁금 2천만불 찔러 주고 백두산 삼독주 나눠 마시고 2시간반 동침한 딸년 닭근혜년 때문이다.
1,성현아 얼굴 되게 이뻐졌다..오히려 20~30대 얼굴보다 갸름하고 균형 맞아진 느낌
1,이상민이나 신정환이 들어오면 재미날듯
1,핀란드 단 한번도 가보지도 않은 분들이 핀란드타령하며 저러고삼
0,김정은 보다 더 싫은 대깨문
1,보고싶습니다. 그리고 축하합니다
0,속보!!!!!!!!!!!!!!!!!!긴급!!!!!!!!!!!!!!!!!!단독!!!!!!!!!!!!!!!!!!!세계 최악의 열등하고 좆미개한 후진국 쓰레기 인종 죠샌징들은 집단학살이 정답임 ㄹㅇ
0,ㅅㅅ는 언제 하셨나요?
0,근데 정규재 신의한수 안정권 신혜식 이런애들 학벌도 고졸에 구리고 베리앤굿 창녀촌이나 운영하던 쌩양아치 죄좀빨갱이 새끼들임 ㅋㅋ
1,그 맘 심정 알아요 ㅠ 저도 11년 키우던 강쥐 안락사해서 하늘나라 보내봤어요 보내구 우울증 와서 힘들었는데 인연이돼서 다른강쥐데리고 와서 4년째 키우고 있어요
1,재밌었어요 한국 애니스러운 느낌이 좋았음
1,~한ㅅ희 나오고 나서 전혀 독특해 보이지 않음 그리고 설리가 잘못한것도 없고ㅡㅡ
0,소속사가 개양아치였네 ㅋㅋㅋ
1,인직 보고싶어 빨리와..멘탈잘케어하구 목도 빨리나아서 다시 웃으면서방송해줘
1,진짜 간지난다 ㅠ
1,미안하지만 그냥 성형인간으로 보임 저게뭐냐....아무리 이뻐지고싶은욕심은 끝이 없다지만...과연 부모님의 모습이 남아있을까? 참...철없어보인다 성형이 중독이라지만...좀 심해요
0,게이야 고려시대는 꽤 괜찮은 중세시대였다~그리고 조선도 태종 까지는 괜찮은 편이었는데 국뽕들이 물고 빠는 세종때부터 나라가 망조가 들었지....세종은 양반 귀족들에게는 성군이었을지는 몰라도 조선을 그당시로 쳐도 한 500년은 후퇴시킨 개막장 병신새끼였다 한글도 원래 한자 독음표기법으로 개발한 것이고 중국몽 정도가 아니라 아예 나라를 짱깨노예국가로 전락시킨 장본인이며 백성의 40%를 노비로 만들어 한반도 근대화의 초석을 틀어막은 문재앙과 비견될 만한 천하의 개새끼였다
1,사진 송영길로올리시면어떡합니까 기자님 홍윤화님도 여자입니다
1,임현주 넘귀엽고 매력적인것같아요
1,당직사병은 인정이냐 ? 아니라더니...
1,이런글을 꼭sns 에다 올려야하는건가?? 보여주기식도 아니고
1,조상 따지는 집안과 결혼해봤자 고달프기만 하다. 진즉에 관두는게 낫다
0,개주작 반토막으로 유동성큰데가면돼지 질질짜기는
1,슬픈연극으로 인해 더 악화된듯
0,지금이 국가부도의 날이다 문재앙이 있는한
0,짤은 꼴리노
0,와 진짜 다시들어도 피가 거꾸로 솟는다누구때문에 안전하고 평화롭게 살고있는지한번도 생각을 안해봤다는 소린데시발 미친 김치년들
0,지들이 무식한건 지들 잘못이지 왜 남들한테 그 잘못을 씌우냐고 시발아
1,요즘 노력하는 모습이 많이 줄은것같기도..
1,수영 성격도 진짜 매력있고.. 키크고 이쁘고 여자친구로서 최고일듯
1,장관과 그의 아들 하나가 이렇게 군대를 다 망치는구나!! 참 어처구니가 없다
0,굳이 말하면 인도vs좆트남 누가 쓰레기냐?
1,ㅋㅋ 10월 3일 코로나 급증 한다. 뻔하다~~
1,이제 시대는 변했고 장녀 장남은 없습니다 효는 본인이 하고 싶으면 하는것일뿐 의무는 아닙니다 우리가 변해야 합니다 자식은 그들의 선택이 아닌 부모의 선택으로 세상에 나온 하나의 인격채일뿐이고 챙겨주면 고마워 보상해 줘야 합니다 딸이건 아들에게절대로 그어떤걸 바라지 맙시다
0,문털러는 파시스트!!!! 독재자 맞네!!! 문빠달창들이 구더기처럼 문털러를 덮고 우굴거리니!! 생각만해도 역겨워!!
1,문채원 종일 실검인 이유가 뭐예요? 옆자리라서. 궁금. 정ㅈㅇ 이랑 친한배우?
1,너무 위트있고 선배분들도 다 귀엽게 보시는 것 같다ㅠㅠ❤️ 끙끙
1,진짜 개빡치는............
0,이런 악마같은 김정은 정권을 비호하고 충성하는 청와대와 민주당 또 이놈들을 지지하는 전라디언. 대한민국의 슬픔이고 세계의 불가사의중 하나다
1,원래 수준이 그래
0,한동안 곧휴가 즐겁겠구나 부럽다 만석아
1,건강한 까칠함 ..왠지 내 얘기같네 ..
0,강원도 산불때도 저랬잖아 헌옷 ㅈㄴ 와가지고 음식이 필요한건데 그거 치우는게 더 일이였지
0,계속 부들거려줘~ 정신병신아 ㅋㅋ
0,므ㅓㄴ 씨벌 ㅋㅋ
0,대깨문은 사람이 아니지요
1,비슷하긴 한데 너무 재밌어서 그건 관심도 없다 ㅋ 언능 토요일이여 오라!!
1,축하드려요...! 유키스 좋아했을 때 제 최애였는데 어느새 결혼하시네요ㅠㅠ 행복하세요
0,미친연
0,나는 이 아이디 로긴 안 하니까 니 혼자 댓글 달고 지랄 쌈싸먹어라 어차피 안 보임 ㅋㅋ
1,김광석 사건으로 삽질한 전력이 있으니 방송불가지 법치주의 국가에서 법대로 판결해야지 방송이 여론 선동해서 떼법으로 판결하냐 방송사 피디가 법관이야?
0,이런 할일없는 30/40대 노처녀들의 시기질투 때문에 연예인들이 개돼지로 보는거다.
1,고마하지 좀~ 사람 그만 괴롭히고~
1,왜 하필 어묵 먹방을 했을까? 거참..
1,범죄 조직 곧 해산
1,아니 윤지성은 아니지ㅋㅋㅋ 애초에 윤지성 소속사에서 부탁해서 조작까지 했으면 끝까지 윤지성은 그 소속사에 붙잡혀 있어야 정상이지 근데 계약 종료 되자마자 나갔잖아
1,잘생겼으니 돼ㅛ어
0,엠비시는 답이없다 민식이사건도 쌩쌩달렷다고 선동하더만 지금은대깨문들 최애 방송국
0,이죄명 이 똘아이 봐라
1,난 마지막 방송은 하고 끝냈으면 했는데. 설리에 대한 선플들을 읽어주었으면..
1,상호가 여기서 나오는구나 행동대장
0,이제는 간~~다. 간~~~다 떠나는 이아픔. 왕따해서~~이미지추락한. ㅌ~~아라. 간~~~다. 간~~~다~~이젠. 홀로서기~~목매워 노래 부르네~~
1,틱피자 우리형이다❤️ 방송탔으니깐 내일부터 가게앞에 줄서라 관종환영!!
1,길용인 줄 알았음 ㅜㅜ
1,나 중학교때 아이돌이였네요 ㅋ
0,그냥 한국여자 거르셈 ㅋㅋㅋ 난 이미 다 손절함
1,여신이따로없다 진심
1,이뻐요~~~ 새로운 출발 하셔요
1,크뤼이이임 파스타아아앙
1,진짜이만큼 버틴것도 대단함.. !!!일반인으로 여신처럼 살아요...!!!!고생했어요 태임언니
0,달창악플러 연령대가 딱 40대
0,니들이나 쳐먹어라! 원숭이나 먹지 사람이 으찌 먹겠노?구김당이나 옥순이한테나 먹으라고 줘라! 반자이 하면서 환장할게다! 니들 언론 좃중동도 주고. 홍보해달라카고..
1,어째 갈수록 재미가 없어지네성훈ㆍ박나래 편만 잼났음
1,난 오달수를 믿어요. 사과문이 가까라면 싸이코패스일것 같네요. 하지만 피해 여자분 얘기도 진짜라고 믿어줄수는 없네요. 서로 만나서 이야기를 해보심이 좋을 듯 하네요. 심리상담사 대동하고 말이죠.
0,기본참수권은 없나요.개판새들이 풀어주는 개쓰ㅡ레기 죄명 쓰레기를 국민이 기본으로 참수할수 있게요
1,권은경 일똑바로해라 진짜 국민들이 죽고있는데 1440명 항체검사발표할려던거 갑자기 발표안하는거 니들이 코로나 정치적으로 이용해먹고있다는거 다안다
0,남자 ㅈㄴ 못생김 만들어지디 만거같이생김 ㅋㅋ
0,팔은 안으로 굽는다구 같은빨갱이새끼니까 편드는거 븅신아
0,진짜 몇시간씩 할 정도면 히로뽕맞고 하는거일수도있다경교대있을때 뽕쟁이 재소자 의무실간다고 계호할때인데 내보고 히로뽕하는게 단순하게 기분 좋은것보다 목적이 ㅅㅅ라던데비아그라보다 효과 좋단다 ㅋㅋㅋ
1,남의나라앞바다에 기름버린 주제에 큰소리 기름이나치우러가라
0,우주의 기운이나 받아라 멍충아
1,에라이.... 수입차 한 번 타기시작하면 국산으로는 못 돌아가. 그게 팩트야.
1,거의 대부분의 사람들은 양준일에게 아무 관심이 없다. 어거지로 자꾸 띄워대니깐 이제 거부감이 든다.
1,곱단이도 참 행복했을 거예요 원희씨처럼 예쁘고 따뜻한 분이 엄마여서요 끝까지 곱단이와 예쁜 시간이 되기를 바래요 곱단아 힘내
1,사귀는거아니라하지않았었나여튼 축하해요
1,솔루션 해봤자 열에 아홉은 되돌아간다. 원래 장사 안됐는데 방송 때문에 호기심으로 사람이 많이 오면 정성 들여서 요리 하기 힘드니까 처음 처럼 인스턴트 식품 마냥 쉽게 요리할려고 하니까
1,연기 최고였습니다...ㅠㅠ
0,늙은 죄???
0,남자들 성욕주체못하는 병신만들고 뭐만해도 처벌받게하려는거지
1,국방부~~전화로 휴가연장을 한 병사들 몇이나 되는지 공개해라~ 어느 훌륭한 집안의 자제분들인지도 같이 공개해라~~
1,나이차이는 느껴지는데...요즘 백종원씨 너무 띄움.
0,갈수록 군대복무기간줄이네26개월갓다온거 억울하네 스브얼
1,너무나 멋진 영상과 배우들의 열연계속해서 응원해요^^
1,헨리 노잼
0,이새낀도대체어떻게대통령자리에오른거지
1,제동이넌 제발 빠져라
1,그러게 성인인데 다들 뭐하냐
1,두사람을 굳이 엮어야 했나요 처음부터 정말 재밌게 보는데 끝으로 갈수록 ㅠ
0,쥐새끼 하나가한국군을 당나라군대로 만드는구나.참다운 군인이 한사람도없나?
0,개독교랑 태극기부대가 나대지않고 방역수칙만 지키면 확진자수는 줄어든다
1,도박한것도 그냥인정이 아니고 매니저가 권유해서 했다면서 끝까지 남탓..그게 더 구리다
1,우리나라 명배우중에서도 탑이신분~
0,저렇케이쁜데 엥 건모씨는엥 ㅎ 처녀잖아 아까비 젊고싱싱한넘하고먼저살아보고 ㅎ 그담에 해두 받아줄듯 인물 직업 돈도 뭐 쓸만큼벌겠구먼 ㅎ 엥
1,장동민 나오는 프로 안보게됨 선 자주 넘음 웃기지도 않고
1,점수 잃는거랑 안타맞는것도 보여줘;;
1,도대체 왜 그렇게 많이 받는 거임? 성심성의껏 집 보여주고 알려주고 하는 사람들 못 봤음.
0,쓰레기짓 하는 놈들은 99.99..%가 베충이
0,펭귄.부엉이.올빼미(짱개.부칸)똘마니 이름불러준것도 고맙다고 해야지
0,2~30대녀 :(쿵쾅쿵쾅) 꿀꿀꿀!!!!!!
1,월트디즈니 만화를 보는듯...
1,오창석 채은 잘어울려요 결혼까지갈것같다 ~~^^
0,이거숸...냥념같은 거쥐요...허허헣허헣 접쩝쩝..허허허헣 마신눈 냥념이요...쩝쩝
0,민주당 드루킹댓글조작알바 새끼들 정신 못차렸네~~~~!!!
0,거 참 상황 머중이스럽네...
0,식민지배 받으며 돼지죽 쳐먹고 자란 노친네 새끼들이 참으로 좋아할 뉴스군 ㅋㅋ 댓글 나이비율 봐라 진짜
1,멋져요~! 항상 응원하고 지지합니다^^
1,남궁민은현대판제갈공명이다 감탄또감탄
0,노렸네 이년
0,대깨문들 이들이 곧양날의 칼로 문통의 발목을 잡을수있다.영원한 권력은없다.
0,이로서 신라젠은 백퍼네 유사시민새끼가 설쳐되는 이유도 나왔고
1,엄마랑 붕어빵은 아니네요 ㅠㅠ 안타깝다ㅠㅠ
1,유일하게 성공한 인사 정청장님! 다른 분들로 인해 복장터지고 정신 사나운 이시대의 오아시스같은 분이십니다.
1,클라라 같이 생겼음 저정돈 누릴만 하지
1,바로 채널 돌림
0,그럼 마리아 보지가 스타게이트였노?
0,전라도의 딸 홍진영이여라 으매이징하덩깨
1,오늘 짱 재밋었다 ㅋㅋ 홍진영 애교 굿굿
1,탕웨이에서 무릎을탁치고갑니다 선미가 원래예뻣는데 더예뻐진비결이 딱나오네
1,너무재밌게봤네요 ㅋㅋㅋ
1,이세창 화이팅!!!.....
1,두 사람의 멜로물을 보고 싶었는데 아니었으면 좋겠다...
1,무도 꼭 기다릴께요 재석님의 무한도전외치는 그날이 빨리 오기를~
0,역시 여자는 말라야 좋치 속으로는 마른여자 좋아하면서 솔찍해집시다
1,아니 땐 굴뚝에 연기나랴
0,또 개씹창내서 마무리 한거야 ㅋㅋ
1,이형노래 엄청 좋아했음 ㆍㆍ 인기도최고였고 ㆍ 거의다 자작곡 이라 더 좋았음
1,러시아에서 백신이 만들어져서 푸틴 대통령의 딸까지 백신을 맞을 정도면 약간 의심이 가긴 하지만 희망이 생기기도 합니다 제발 사실이어서 이 긴 코로나19와의 사투를 끝냈으면 좋겠습니다
0,이런애들은 평생 남욕만 하면서 사회의 순환을 멈추게 하는 동맥경화 같은 척결 1순위다. 성비구린중국빼고 미독영일여자들은 한녀들 이상하대.
0,아니지 그냥 똥꼬충을 혐오 하는것 뿐이지
0,비만은 창피한거에요 자기관리를 못하는거니까요 부끄러운줄 아세요
0,그 연장선에서 박사모틀딱을 다 죽여야 그게 보수가 사는 가장 중요한거임 ㅋㅋ 설명하자면 길어지는데 암튼 틀틀거리는거는 잘못 아님
1,니 꼬치다ㅋㅋㅋ
0,관상학적으로 앞으로 빵을 제집 드나들듯이 들락날락할 상이로구나
1,이럴때 쓰라고 있는 국민청원이 아니잖아...
